"ISBN","도서명","원도서명","출판사","정가","위치코드","위치설명","정품","반품","창고재고","재고구분","위험재고","거래상태","재고매칭"
"9788992668385","영어 경배와 찬양 베스트 200(큰글씨)","영어 경배와 찬양 베스트 200(큰글씨)","(주)글로벌워십미니스트리","20000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788992668378","영어 경배와 찬양 베스트 200","영어 경배와 찬양 베스트 200 (B532)","(주)글로벌워십미니스트리","15000","B532","B동 5번 라인, 앞에서 3번째, 2층","0","0","0","0재고","","거래","일치"
"9788992668552","영혼의 찬양 베스트 1000(큰글씨)플러스","영혼의 찬양 베스트 1000(큰글씨)플러스 (B521)","(주)글로벌워십미니스트리","42000","B521","B동 5번 라인, 앞에서 2번째, 1층","0","0","0","0재고","","거래","일치"
"9788992668156","영혼의 찬양 베스트 500(개정판)큰글씨","영혼의 찬양 베스트 500(개정판)큰글씨 (B521)","(주)글로벌워십미니스트리","28000","B521","B동 5번 라인, 앞에서 2번째, 1층","0","0","0","0재고","","거래","일치"
"9788992668330","기름부음의 찬양 400(개정판)큰글씨","기름부음의 찬양 400(개정판)큰글씨 (B532)","(주)글로벌워십미니스트리","23000","B532","B동 5번 라인, 앞에서 3번째, 2층","0","0","0","0재고","","거래","일치"
"9791195188901","예배자를 위한 작곡 편곡","예배자를 위한 작곡 편곡 (B653)","(주)글로벌워십미니스트리","12000","B653","B동 6번 라인, 앞에서 5번째, 3층","0","0","0","0재고","","거래","일치"
"9791187384137","빵, 요리를 만나다. (Ba11)","빵, 요리를 만나다. (Ba11)","도림북스","28000","","위치 정보가 없습니다.","0","1","1","위험","위험","거래","일치"
"9791189996031","우쥬 N프로젝트 생명과학 I","우쥬 N프로젝트 생명과학 I (B412)","YJ크리에이티브(파란북스)","14000","B412","B동 4번 라인, 앞에서 1번째, 2층","4341","17","4358","","","거래","일치"
"9791189996024","우쥬 N프로젝트 지구과학 I","우쥬 N프로젝트 지구과학 I (B412)","YJ크리에이티브(파란북스)","14000","B412","B동 4번 라인, 앞에서 1번째, 2층","4277","15","4292","","","거래","일치"
"9788995633960","기름부음 찬양 모든 예배를 위한 은혜찬양 베스트400","기름부음 찬양 모든 예배를 위한 은혜찬양 베스트400","(주)글로벌워십미니스트리","8800","","위치 정보가 없습니다.","70","0","70","","","거래","일치"
"9788992668323","기름부음의 찬양 400플러스","기름부음의 찬양 400플러스 (B522)","(주)글로벌워십미니스트리","14800","B522","B동 5번 라인, 앞에서 2번째, 2층","0","0","0","0재고","","거래","일치"
"9788992668316","수요예배 철야기도회를 위한 은혜찬양 베스트 200플러스","수요예배 철야기도회를 위한  은혜찬양 베스트 200플러스 (B653)","(주)글로벌워십미니스트리","6800","B653","B동 6번 라인, 앞에서 5번째, 3층","0","0","0","0재고","","거래","일치"
"9788995941218","기도와 함께하는 은혜찬양 베스트 120","기도와 함께하는 은혜찬양 베스트 120","(주)글로벌워십미니스트리","5800","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788992668163","주일학교 어린이예배 경배와찬양 베스트 200","주일학교 어린이예배 경배와찬양 베스트 200 (B653)","(주)글로벌워십미니스트리","6800","B653","B동 6번 라인, 앞에서 5번째, 3층","0","-10","-10","","","거래","일치"
"9791195870301","처치 시프트","처치 시프트","(주)글로벌워십미니스트리","18000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788995941256","하나님의 임재연습","하나님의 임재연습","(주)글로벌워십미니스트리","7500","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788996562153","W경배와 찬양 블루 4.5","W경배와 찬양 블루 4.5","(주)글로벌워십미니스트리","16000","","위치 정보가 없습니다.","63","0","63","","","거래","일치"
"9788996562139","W경배와 찬양 블루 6.0","W경배와 찬양 블루 6.0 (B522)","(주)글로벌워십미니스트리","20000","B522","B동 5번 라인, 앞에서 2번째, 2층","53","0","53","","","거래","일치"
"9788992668569","기름부음 찬양 플러스 700-(대)","기름부음 찬양 플러스 700-(대) (B521)","(주)글로벌워십미니스트리","36000","B521","B동 5번 라인, 앞에서 2번째, 1층","0","0","0","0재고","","거래","일치"
"9791188876020","부끄러움 없는 경배","부끄러움 없는 경배 (B663)","(주)글로벌워십미니스트리","15000","B663","B동 6번 라인, 앞에서 6번째, 3층","248","0","248","","","거래","일치"
"9788992367417","수요예배 철야기도회를 위한 은혜찬양 베스트 200","수요예배 철야기도회를 위한  은혜찬양 베스트 200 (B653)","(주)글로벌워십미니스트리","5800","B653","B동 6번 라인, 앞에서 5번째, 3층","93","0","93","","","거래","일치"
"9791188876013","21세기 복음전도 예배","21세기 복음전도 예배 (B523)","(주)글로벌워십미니스트리","15000","B523","B동 5번 라인, 앞에서 2번째, 3층","139","0","139","","","거래","일치"
"9788992367325","오! 나는 정말 행복한 아이예요","오! 나는 정말 행복한 아이예요 (B523)","(주)글로벌워십미니스트리","9500","B523","B동 5번 라인, 앞에서 2번째, 3층","173","0","173","","","거래","일치"
"9788992367424","기름부음 찬양 모든 예배를 위한 은혜찬양 플러스 400","기름부음 찬양 모든 예배를 위한 은혜찬양 플러스 400","(주)글로벌워십미니스트리","7800","","위치 정보가 없습니다.","223","0","223","","","거래","일치"
"9788992367424","기름부음의 찬양 은혜찬양 베스트 400","기름부음의 찬양 은혜찬양 베스트 400 (B643)","(주)글로벌워십미니스트리","7800","B643","B동 6번 라인, 앞에서 4번째, 3층","0","0","0","0재고","","거래","일치"
"9788995633939","수요예배 철야기도회를 위한 은혜찬양 베스트 200-스프링","수요예배 철야기도회를 위한  은혜찬양 베스트 200-스프링 (B652)","(주)글로벌워십미니스트리","6800","B652","B동 6번 라인, 앞에서 5번째, 2층","82","0","82","","","거래","일치"
"9791188236145","책짓기 (Aa64)","책짓기 (Aa64)","아이들은자연이다","12800","","위치 정보가 없습니다.","800","1","801","","","거래","일치"
"9788992367905","성경과외","성경과외 (B663)","(주)글로벌워십미니스트리","10000","B663","B동 6번 라인, 앞에서 6번째, 3층","201","0","201","","","거래","일치"
"9788992367936","건강한 교회를향한 갈망","건강한 교회를향한 갈망 (B523)","(주)글로벌워십미니스트리","15000","B523","B동 5번 라인, 앞에서 2번째, 3층","418","0","418","","","거래","일치"
"9791188876129","예배의 고대와미래","예배의 고대와미래 (B523)","(주)글로벌워십미니스트리","30000","B523","B동 5번 라인, 앞에서 2번째, 3층","0","0","0","0재고","","거래","일치"
"9788995633946","두부전도왕","두부전도왕 (B663)","(주)글로벌워십미니스트리","10000","B663","B동 6번 라인, 앞에서 6번째, 3층","0","0","0","0재고","","거래","일치"
"9781195188919","기독교 예배와 세계관","기독교 예배와 세계관 (B642)","(주)글로벌워십미니스트리","14000","B642","B동 6번 라인, 앞에서 4번째, 2층","0","0","0","0재고","","거래","일치"
"9791195188994","최고의 예배자가되라","최고의 예배자가되라 (B663)","(주)글로벌워십미니스트리","23000","B663","B동 6번 라인, 앞에서 6번째, 3층","162","0","162","","","거래","일치"
"9788992735339","생각이 커지는 진영이의 그림일기","생각이 커지는 진영이의 그림일기 (B653)","(주)글로벌워십미니스트리","14000","B653","B동 6번 라인, 앞에서 5번째, 3층","0","0","0","0재고","","거래","일치"
"9791195188970","예배의 미래를 준비하라","예배의 미래를 준비하라 (B662)","(주)글로벌워십미니스트리","12000","B662","B동 6번 라인, 앞에서 6번째, 2층","0","0","0","0재고","","거래","일치"
"9788992367929","괜찮아, 하나님이 계시니까","괜찮아, 하나님이 계시니까 (B663)","(주)글로벌워십미니스트리","15000","B663","B동 6번 라인, 앞에서 6번째, 3층","289","0","289","","","거래","일치"
"9788992367806","낙도전도왕","낙도전도왕 (B663)","(주)글로벌워십미니스트리","10000","B663","B동 6번 라인, 앞에서 6번째, 3층","173","0","173","","","거래","일치"
"9791195188925","예배란 무엇인가?","예배란 무엇인가? (B662)","(주)글로벌워십미니스트리","15000","B662","B동 6번 라인, 앞에서 6번째, 2층","0","0","0","0재고","","거래","일치"
"9791195870318","예배에대한 중요한 핵심 12가지 질문","예배에대한 중요한 핵심 12가지 질문 (B533)","(주)글로벌워십미니스트리","14000","B533","B동 5번 라인, 앞에서 3번째, 3층","110","0","110","","","거래","일치"
"9791195188956","이것도 몰라?!","이것도 몰라?!","(주)글로벌워십미니스트리","12000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788992367608","당신은 괜찮습니까","당신은 괜찮습니까 (B653)","(주)글로벌워십미니스트리","14000","B653","B동 6번 라인, 앞에서 5번째, 3층","72","0","72","","","거래","일치"
"9788992367585","네러티브 설교의 힘","네러티브 설교의 힘 (B653)","(주)글로벌워십미니스트리","12000","B653","B동 6번 라인, 앞에서 5번째, 3층","34","0","34","위험","위험","거래","일치"
"9788992367783","영혼의찬양 전도자 패니크로스비 (Bc22)","영혼의찬양 전도자 패니크로스비 (Bc22)","(주)글로벌워십미니스트리","18000","","위치 정보가 없습니다.","817","0","817","","","거래","일치"
"9788992367585","풀러","풀러 (B643)","(주)글로벌워십미니스트리","14000","B643","B동 6번 라인, 앞에서 4번째, 3층","18","0","18","위험","위험","거래","일치"
"9788995633953","기름부음의 예배자","기름부음의 예배자 (B653)","(주)글로벌워십미니스트리","8800","B653","B동 6번 라인, 앞에서 5번째, 3층","592","0","592","","","거래","일치"
"9788992367592","하나님 마음에 합한사람","하나님 마음에 합한사람 (B653)","(주)글로벌워십미니스트리","11000","B653","B동 6번 라인, 앞에서 5번째, 3층","357","0","357","","","거래","일치"
"9788995941249","최고의 예배를 디자인하라","최고의 예배를 디자인하라 (B662)","(주)글로벌워십미니스트리","15800","B662","B동 6번 라인, 앞에서 6번째, 2층","0","0","0","0재고","","거래","일치"
"9788992367578","루터의 기도","루터의 기도 (B653)","(주)글로벌워십미니스트리","8500","B653","B동 6번 라인, 앞에서 5번째, 3층","58","0","58","","","거래","일치"
"9788992367653","365 매일성경 소단본 지퍼 청색 (Bc21)","365 매일성경 소단본 지퍼 청색 (Bc21)","(주)글로벌워십미니스트리","29000","","위치 정보가 없습니다.","132","0","132","","","거래","일치"
"9788992367646","365 매일성경 중단본 무지퍼 적색 (Bc21)","365 매일성경 중단본 무지퍼 적색 (Bc21)","(주)글로벌워십미니스트리","29000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788992367639","365 매일성경 중단본 무지퍼 청색 (Bc21)","365 매일성경 중단본 무지퍼 청색 (Bc21)","(주)글로벌워십미니스트리","29000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788992367660","365 매일성경 소단본 지퍼 적색 (Bc21)","365 매일성경 소단본 지퍼 적색 (Bc21)","(주)글로벌워십미니스트리","29000","","위치 정보가 없습니다.","132","0","132","","","거래","일치"
"9788992367622","365 매일성경 중단본 지퍼 적색 (Bc21)","365 매일성경 중단본 지퍼 적색 (Bc21)","(주)글로벌워십미니스트리","35000","","위치 정보가 없습니다.","28","0","28","위험","위험","거래","일치"
"9788992367677","365 매일성경 소단본 무지퍼 청색 (Bc21)","365 매일성경 소단본 무지퍼 청색 (Bc21)","(주)글로벌워십미니스트리","25000","","위치 정보가 없습니다.","3","0","3","위험","위험","거래","일치"
"9788992367615","365 매일성경 중단본 지퍼 청색 (Bc21)","365 매일성경 중단본 지퍼 청색 (Bc21)","(주)글로벌워십미니스트리","35000","","위치 정보가 없습니다.","1","0","1","위험","위험","거래","일치"
"9788992367684","365 매일성경 소단본 무지퍼 적색 (Bc21)","365 매일성경 소단본 무지퍼 적색 (Bc21)","(주)글로벌워십미니스트리","25000","","위치 정보가 없습니다.","102","0","102","","","거래","일치"
"9788992367691","365 매일성경 소단본 무지퍼 녹색 (Bc21)","365 매일성경 소단본 무지퍼 녹색 (Bc21)","(주)글로벌워십미니스트리","25000","","위치 정보가 없습니다.","415","0","415","","","거래","일치"
"9788992668545","4부 영어 경배와 찬양 베스트 2","4부 영어 경배와 찬양 베스트 2 (B522)","(주)글로벌워십미니스트리","9800","B522","B동 5번 라인, 앞에서 2번째, 2층","310","0","310","","","거래","일치"
"9788992668538","4부 영어 경배와 찬양 베스트 1","4부 영어 경배와 찬양 베스트 1 (B522)","(주)글로벌워십미니스트리","9800","B522","B동 5번 라인, 앞에서 2번째, 2층","0","0","0","0재고","","거래","일치"
"9788992668637","4부 경배와 찬양 베스트 5","4부 경배와 찬양 베스트 5 (B643)","(주)글로벌워십미니스트리","9800","B643","B동 6번 라인, 앞에서 4번째, 3층","0","0","0","0재고","","거래","일치"
"9788992668507","4부 경배와 찬양 베스트 3","4부 경배와 찬양 베스트 3 (B643)","(주)글로벌워십미니스트리","9800","B643","B동 6번 라인, 앞에서 4번째, 3층","52","0","52","","","거래","일치"
"9788992668491","4부 경배와 찬양 베스트 2","4부 경배와 찬양 베스트 2","(주)글로벌워십미니스트리","9800","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788992668521","기름부음 찬양 플러스 700-(소)","기름부음 찬양 플러스 700-(소) (B521)","(주)글로벌워십미니스트리","26000","B521","B동 5번 라인, 앞에서 2번째, 1층","2","0","2","위험","위험","거래","일치"
"9788992668514","영혼의 찬양 베스트 1000","영혼의 찬양 베스트 1000 (B521)","(주)글로벌워십미니스트리","30000","B521","B동 5번 라인, 앞에서 2번째, 1층","0","0","0","0재고","","거래","일치"
"9788992668149","영혼의 찬양 베스트 500","영혼의 찬양 베스트 500","(주)글로벌워십미니스트리","15800","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788992668439","(대)주일학교 어린이 경배와 찬양 베스트 400","(대)주일학교 어린이 경배와 찬양 베스트 400 (B532)","(주)글로벌워십미니스트리","17800","B532","B동 5번 라인, 앞에서 3번째, 2층","7","0","7","위험","위험","거래","일치"
"9788992668422","(소)주일학교 어린이 경배와 찬양 베스트 400","(소)주일학교 어린이 경배와 찬양 베스트 400 (B532)","(주)글로벌워십미니스트리","13800","B532","B동 5번 라인, 앞에서 3번째, 2층","0","0","0","0재고","","거래","일치"
"9791188075157","내아이가 똑똑해지는 영재스도쿠 (중급) (Ab24)","내아이가 똑똑해지는 영재스도쿠 (중급) (Ab24)","글상자","9000","","위치 정보가 없습니다.","45","0","45","위험","위험","거래","일치"
"9791188125159","놀라우신 하나님","놀라우신 하나님 (B123)","국민북스","14000","B123","B동 1번 라인, 앞에서 2번째, 3층","42","3","45","위험","위험","거래","일치"
"9791188977246","한의사라서, 행복한 일은 매일 있어","한의사라서, 행복한 일은 매일 있어 (B422)","슬로디미디어","13800","B422","B동 4번 라인, 앞에서 2번째, 2층","171","0","171","","","거래","일치"
"9791189704025","에어프라이어 마스터셰프","에어프라이어 마스터셰프","피그말리온","11200","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791195130375","BTS & BEATLES 블루의 사랑이 퍼질무렵","BTS & BEATLES 블루의 사랑이 퍼질무렵 (B144)","디자인 존(도서출판 푸른산)","13000","B144","B동 1번 라인, 앞에서 4번째, 4층","88","0","88","","","거래","일치"
"9791187384120","파티스리의 기본 (이론+레시피) (Ba11)","파티스리의 기본 (이론+레시피) (Ba11)","도림북스","25000","","위치 정보가 없습니다.","1","7","8","위험","위험","거래","일치"
"9791195363377","넓고 얕은 관계의 힘","넓고 얕은 관계의 힘 (B432)","이노다임북스","13800","B432","B동 4번 라인, 앞에서 3번째, 2층","0","0","0","0재고","","거래","일치"
"9791186877968","1분 생활상식(Bc32)","1분 생활상식(Bc32)","별글","13000","","위치 정보가 없습니다.","523","0","523","","","거래","일치"
"9791161030456","[2019] 케이렙 전산회계 1급 (이론+실기)","[2019] 케이렙 전산회계 1급 (이론+실기) (B342)","파스칼미디어","25000","B342","B동 3번 라인, 앞에서 4번째, 2층","8","0","8","위험","위험","거래","일치"
"9791163260738","하루 한편 시편 묵상 2 -시편에서 만나는 하나님의 성품 (Aa22)","하루 한편 시편 묵상 2 -시편에서 만나는 하나님의 성품 (Aa22)","좋은나무성품학교","12000","","위치 정보가 없습니다.","48","0","48","위험","위험","거래","일치"
"9791189704018","소박하고 다정한","소박하고 다정한 (A211)","피그말리온","14500","A211","A동 2번 라인, 앞에서 1번째, 1층","0","0","0","0재고","","거래","일치"
"9788993409284","주니어경제 시리즈-3 시장경제가 뭐지!","주니어경제 시리즈-3 시장경제가 뭐지! (B243)","북네스트(book-nest)","13000","B243","B동 2번 라인, 앞에서 4번째, 3층","598","2","600","","","거래","일치"
"9791188125142","말씀으로 쓰기치유","말씀으로 쓰기치유 (B123)","국민북스","14000","B123","B동 1번 라인, 앞에서 2번째, 3층","39","1","40","위험","위험","거래","일치"
"9791187085010","천리를 지키는 산, 조헌","천리를 지키는 산, 조헌","도서출판 활빈당","10000","","위치 정보가 없습니다.","1543","32","1575","","","거래","일치"
"9791188977222","하루5분 뇌과학 공부법","하루5분 뇌과학 공부법 (B422)","슬로디미디어","15000","B422","B동 4번 라인, 앞에서 2번째, 2층","20","0","20","위험","위험","거래","일치"
"8809626040030","시크릿 만년 다이어리","시크릿 만년 다이어리 (B645)","별글","12000","B645","B동 6번 라인, 앞에서 4번째, 5층","186","0","186","","","거래","일치"
"8809626040023","와일드 페미니스트 만년다이어리","와일드 페미니스트 만년다이어리 (B645)","별글","12000","B645","B동 6번 라인, 앞에서 4번째, 5층","196","0","196","","","거래","일치"
"","영어탈피 중급편-1","영어탈피 중급편-1","(주)우공이산","0","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791163260714","하루한편 순종묵상 (Aa22)","하루한편 순종묵상 (Aa22)","좋은나무성품학교","12000","","위치 정보가 없습니다.","26","0","26","위험","위험","거래","일치"
"9788992064064","[개정판] 성품동화 [긍정] 좋아! 좋아! 펠리컨 (Aa43)","[개정판] 성품동화 [긍정] 좋아! 좋아! 펠리컨 (Aa43)","좋은나무성품학교","10000","","위치 정보가 없습니다.","28","0","28","위험","위험","거래","일치"
"9791196475307","강맥이","강맥이 (A322)","품","13000","A322","A동 3번 라인, 앞에서 2번째, 2층","980","39","1019","","","거래","일치"
"9791188977192","안녕하세요도 못했던 내가 말로 인정받기 시작했다.","안녕하세요도 못했던 내가 말로 인정받기 시작했다. (B422)","슬로디미디어","14800","B422","B동 4번 라인, 앞에서 2번째, 2층","16","0","16","위험","위험","거래","일치"
"9791188977185","하마터면 환율도 모르고 해외여행갈뻔했다.","하마터면 환율도 모르고 해외여행갈뻔했다. (B422)","슬로디미디어","15000","B422","B동 4번 라인, 앞에서 2번째, 2층","18","0","18","위험","위험","거래","일치"
"9791187384113","안아주고싶은 손뜨개인형","안아주고싶은 손뜨개인형 (B221)","도림북스","17000","B221","B동 2번 라인, 앞에서 2번째, 1층","60","1","61","","","거래","일치"
"9791188236114","저듸, 곰새기 (Aa63)","저듸, 곰새기 (Aa63)","아이들은자연이다","15000","","위치 정보가 없습니다.","460","0","460","","","거래","일치"
"9791196537609","가난한 아빠 세계명문대 학부모되기","가난한 아빠 세계명문대 학부모되기 (A112)","(주)미래교육연구소","18000","A112","A동 1번 라인, 앞에서 1번째, 2층","0","50","50","위험","위험","거래","일치"
"9791195363360","사랑이라는 이름의 모든관계","사랑이라는 이름의 모든관계 (B432)","이노다임북스","12800","B432","B동 4번 라인, 앞에서 3번째, 2층","0","0","0","0재고","","거래","일치"
"9791189704001","타이베이, 도쿄, 파리에서 나를 유혹한 가게들","타이베이, 도쿄, 파리에서 나를 유혹한 가게들 (A212)","피그말리온","12800","A212","A동 2번 라인, 앞에서 1번째, 2층","0","0","0","0재고","","거래","일치"
"9791186877951","17. 제인에어 2 (Bc33)","17. 제인에어 2 (Bc33)","별글","8800","","위치 정보가 없습니다.","497","0","497","","","거래","일치"
"9791186877944","16. 제인에어 1 (Bc33)","16. 제인에어 1 (Bc33)","별글","8800","","위치 정보가 없습니다.","326","0","326","","","거래","일치"
"9791187436287","[특별기념판] 리치처럼 승부하라","[특별기념판] 리치처럼 승부하라 (A351)","나무북스","15800","A351","A동 3번 라인, 앞에서 5번째, 1층","0","1","1","위험","위험","거래","일치"
"9791187436294","[특별기념판] 리치성공학","[특별기념판] 리치성공학 (A351)","나무북스","10000","A351","A동 3번 라인, 앞에서 5번째, 1층","1","2","3","위험","위험","거래","일치"
"9791188075096","영재 미로 3종 세트 (Ab24)","영재 미로 3종 세트 (Ab24)","글상자","18000","","위치 정보가 없습니다.","50","0","50","위험","위험","거래","일치"
"9788955155150","내몸을 살리는 힐링 샐러드와 소스","내몸을 살리는 힐링 샐러드와 소스","도서출판 하늘마루","15000","","위치 정보가 없습니다.","9","1","10","위험","위험","거래","일치"
"9791195539864","연애(戀愛)를 나누면 변(變)이된다.","연애(戀愛)를 나누면 변(變)이된다.","화인아츠출판","12000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791163200468","[개정]새끼 거위의 감사 (Aa23)","[개정]새끼 거위의 감사 (Aa23)","좋은나무성품학교","10000","","위치 정보가 없습니다.","36","0","36","위험","위험","거래","일치"
"9791186877937","또 색칠해 보라냥 (Bc32)","또 색칠해 보라냥 (Bc32)","별글","12000","","위치 정보가 없습니다.","119","0","119","","","거래","일치"
"","정조의 수수께끼 만년제","정조의 수수께끼 만년제","매홀북스","23000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"","사고 문화재 만년제","사고 문화재 만년제","매홀북스","9500","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791188075126","사고력을 높여주는 영재 미로대탈출 (Ab23)","사고력을 높여주는 영재 미로대탈출 (Ab23)","글상자","7000","","위치 정보가 없습니다.","49","0","49","위험","위험","거래","일치"
"9791195607556","엄마가되고 난 이런 생각을 해 (Aa53)","엄마가되고 난 이런 생각을 해 (Aa53)","보통의 나날","14000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791163260486","하루 한편 시편 묵상-1 시편에서 만나는 하나님의 성품 (Aa22)","하루 한편 시편 묵상-1 시편에서 만나는 하나님의 성품 (Aa22)","좋은나무성품학교","12000","","위치 정보가 없습니다.","16","0","16","위험","위험","거래","일치"
"9791187384090","요리사, 요리책을 말하다 (Ba11)","요리사, 요리책을 말하다 (Ba11)","도림북스","15000","","위치 정보가 없습니다.","380","7","387","","","거래","일치"
"","반품","반품","도서출판 서정문학","0","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791188977161","나는 파리에서 당당하게 사는법을 배웠다","나는 파리에서 당당하게 사는법을 배웠다 (B422)","슬로디미디어","13800","B422","B동 4번 라인, 앞에서 2번째, 2층","49","0","49","위험","위험","거래","일치"
"9791188125135","그대가 걸으면 길이된다","그대가 걸으면 길이된다 (B124)","국민북스","14000","B124","B동 1번 라인, 앞에서 2번째, 4층","48","0","48","위험","위험","거래","일치"
"9791188574070","나무는 아무말도 하지 않는단다","나무는 아무말도 하지 않는단다 (A231)","나는별","13000","A231","A동 2번 라인, 앞에서 3번째, 1층","0","0","0","0재고","","거래","일치"
"","과월호 반품","과월호 반품","씨이오메이커","8000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791185858098","[개정판] 당신은 아직 걷지 않았다","[개정판] 당신은 아직 걷지 않았다 (B412)","빈퍼블리시","13000","B412","B동 4번 라인, 앞에서 1번째, 2층","0","0","0","0재고","","거래","일치"
"9791186877913","14. 이상한 나라의 앨리스 (Bc33)","14. 이상한 나라의 앨리스 (Bc33)","별글","7700","","위치 정보가 없습니다.","1047","0","1047","","","거래","일치"
"9791186877920","15. 거울나라의 앨리스 (Bc32)","15. 거울나라의 앨리스 (Bc32)","별글","7700","","위치 정보가 없습니다.","1126","0","1126","","","거래","일치"
"9791186877906","13. 인형의 집 (Bc33)","13. 인형의 집 (Bc33)","별글","7700","","위치 정보가 없습니다.","984","0","984","","","거래","일치"
"9791196117436","테라포밍 (Ab23)","테라포밍 (Ab23)","글상자","10000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791196117443","여긴 어딥니까? (Ab23)","여긴 어딥니까? (Ab23)","글상자","10000","","위치 정보가 없습니다.","26","0","26","위험","위험","거래","일치"
"9791196462901","배기범 선생님 우쥬 통합과학","배기범 선생님 우쥬 통합과학 (B412)","YJ크리에이티브(파란북스)","20000","B412","B동 4번 라인, 앞에서 1번째, 2층","3881","17","3898","","","거래","일치"
"9791186796283","독자도되는 영어 공부법 (Ba11)","독자도되는 영어 공부법 (Ba11)","(주)우공이산","14000","","위치 정보가 없습니다.","48","2","50","위험","위험","거래","일치"
"","반품코드","반품코드","빈퍼블리시","0","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791187384083","냉장고에 만들어 두는 빵","냉장고에 만들어 두는 빵 (B221)","도림북스","13800","B221","B동 2번 라인, 앞에서 2번째, 1층","0","1","1","위험","위험","거래","일치"
"9788993409277","길에서 영혼을 달래다","길에서 영혼을 달래다 (B242)","북네스트(book-nest)","10000","B242","B동 2번 라인, 앞에서 4번째, 2층","18","0","18","위험","위험","거래","일치"
"9791188977147","부자 마인드 셋","부자 마인드 셋 (B422)","슬로디미디어","13000","B422","B동 4번 라인, 앞에서 2번째, 2층","18","0","18","위험","위험","거래","일치"
"9791186877869","내 이름은 둘째","내 이름은 둘째 (B541)","별글","12000","B541","B동 5번 라인, 앞에서 4번째, 1층","700","0","700","","","거래","일치"
"9791188075119","창의력을 높여주는 영재 미로탐험 (Ab23)","창의력을 높여주는 영재 미로탐험 (Ab23)","글상자","7000","","위치 정보가 없습니다.","50","0","50","위험","위험","거래","일치"
"","반품코드","반품코드","글상자","0","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788994807690","하얀초상화","하얀초상화 (B131)","도서출판 서정문학","12000","B131","B동 1번 라인, 앞에서 3번째, 1층","15","5","20","위험","위험","거래","일치"
"9788994807676","출근길","출근길 (B132)","도서출판 서정문학","10000","B132","B동 1번 라인, 앞에서 3번째, 2층","9","17","26","위험","위험","거래","일치"
"9791186877852","12. 키다리아저씨 (Bc33)","12. 키다리아저씨 (Bc33)","별글","7700","","위치 정보가 없습니다.","953","0","953","","","거래","일치"
"9791187420415","전쟁은 잔인했다 사랑과 평화다-4","전쟁은 잔인했다 사랑과 평화다-4 (B641)","도서명문","12000","B641","B동 6번 라인, 앞에서 4번째, 1층","52","8","60","","","거래","일치"
"9791187420408","전쟁은 잔인했다 사랑과 평화다-3","전쟁은 잔인했다 사랑과 평화다-3 (B641)","도서명문","12000","B641","B동 6번 라인, 앞에서 4번째, 1층","75","7","82","","","거래","일치"
"9791187420392","전쟁은 잔인했다 사랑과 평화다-2","전쟁은 잔인했다 사랑과 평화다-2 (B641)","도서명문","12000","B641","B동 6번 라인, 앞에서 4번째, 1층","6","9","15","위험","위험","거래","일치"
"","전쟁은 잔인했다 사랑과 평화다-1","전쟁은 잔인했다 사랑과 평화다-1","도서명문","12000","","위치 정보가 없습니다.","0","23","23","위험","위험","거래","일치"
"9791187420378","전쟁은 잔인했다 사랑과 평화다 4권세트","전쟁은 잔인했다 사랑과 평화다 4권세트 (B641)","도서명문","45000","B641","B동 6번 라인, 앞에서 4번째, 1층","839","19","858","","","거래","일치"
"9791188977123","앞으로3년 오를지역만 짚어주는 부자들의 부동산투자","앞으로3년 오를지역만 짚어주는 부자들의 부동산투자 (B422)","슬로디미디어","15000","B422","B동 4번 라인, 앞에서 2번째, 2층","7","0","7","위험","위험","거래","일치"
"9791186877838","게을러도 괜찮아","게을러도 괜찮아 (B542)","별글","15000","B542","B동 5번 라인, 앞에서 4번째, 2층","7","0","7","위험","위험","거래","일치"
"9791188125111","회개","회개 (B124)","국민북스","13000","B124","B동 1번 라인, 앞에서 2번째, 4층","91","0","91","","","거래","일치"
"8809626040009","문노트(Bc32)","문노트(Bc32)","별글","12000","","위치 정보가 없습니다.","60","0","60","","","거래","일치"
